cohort_scope,protocol_id,configuration_id,class_name,estimator,feature,category,category_code,termination_sensitive,contributing_sessions,observations,weighted_prevalence
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,garmin.com,packet_pooled,direction,s2c,-1,false,275,7458,0.545856798069
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,garmin.com,packet_pooled,direction,c2s,1,false,275,7458,0.454143201931
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,garmin.com,packet_pooled,tcp_flag_pattern,ACK,16,false,275,7458,0.523732904264
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,garmin.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,275,7458,0.476267095736
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,garmin.com,session_balanced,direction,s2c,-1,false,275,7458,0.547259520994
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,garmin.com,session_balanced,direction,c2s,1,false,275,7458,0.452740479006
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,garmin.com,session_balanced,tcp_flag_pattern,ACK,16,false,275,7458,0.526862227879
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,garmin.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,275,7458,0.473137772121
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,packet_pooled,direction,s2c,-1,false,300,6421,0.552717645227
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,packet_pooled,direction,c2s,1,false,300,6421,0.447282354773
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,packet_pooled,tcp_flag_pattern,ACK,16,false,300,6421,0.497118828843
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,packet_pooled,tcp_flag_pattern,FIN|ACK,17,true,300,6421,0.00560660333281
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,packet_pooled,tcp_flag_pattern,RST|ACK,20,true,300,6421,0.000934433888802
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,6421,0.493848310232
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,packet_pooled,tcp_flag_pattern,RST,4,true,300,6421,0.00249182370347
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,session_balanced,direction,s2c,-1,false,300,6421,0.564408958571
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,session_balanced,direction,c2s,1,false,300,6421,0.435591041429
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,session_balanced,tcp_flag_pattern,ACK,16,false,300,6421,0.505042550465
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,session_balanced,tcp_flag_pattern,FIN|ACK,17,true,300,6421,0.00631014628073
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,session_balanced,tcp_flag_pattern,RST|ACK,20,true,300,6421,0.00104761904762
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,6421,0.484793919796
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,getpocket.com,session_balanced,tcp_flag_pattern,RST,4,true,300,6421,0.00280576441103
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,joinhoney.com,packet_pooled,direction,s2c,-1,false,234,5218,0.552893829053
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,joinhoney.com,packet_pooled,direction,c2s,1,false,234,5218,0.447106170947
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,joinhoney.com,packet_pooled,tcp_flag_pattern,ACK,16,false,234,5218,0.531046377923
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,joinhoney.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,234,5218,0.468953622077
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,joinhoney.com,session_balanced,direction,s2c,-1,false,234,5218,0.552731147324
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,joinhoney.com,session_balanced,direction,c2s,1,false,234,5218,0.447268852676
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,joinhoney.com,session_balanced,tcp_flag_pattern,ACK,16,false,234,5218,0.531122415321
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,joinhoney.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,234,5218,0.468877584679
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,trustarc.com,packet_pooled,direction,s2c,-1,false,300,12242,0.53912759353
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,trustarc.com,packet_pooled,direction,c2s,1,false,300,12242,0.46087240647
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,trustarc.com,packet_pooled,tcp_flag_pattern,ACK,16,false,300,12242,0.521565103741
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,trustarc.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,12242,0.478434896259
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,trustarc.com,session_balanced,direction,s2c,-1,false,300,12242,0.539192720304
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,trustarc.com,session_balanced,direction,c2s,1,false,300,12242,0.460807279696
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,trustarc.com,session_balanced,tcp_flag_pattern,ACK,16,false,300,12242,0.521650106124
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,trustarc.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,12242,0.478349893876
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,waze.com,packet_pooled,direction,s2c,-1,false,300,12264,0.535306588389
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,waze.com,packet_pooled,direction,c2s,1,false,300,12264,0.464693411611
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,waze.com,packet_pooled,tcp_flag_pattern,ACK,16,false,300,12264,0.535632746249
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,waze.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,12264,0.464367253751
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,waze.com,session_balanced,direction,s2c,-1,false,300,12264,0.535287156245
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,waze.com,session_balanced,direction,c2s,1,false,300,12264,0.464712843755
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,waze.com,session_balanced,tcp_flag_pattern,ACK,16,false,300,12264,0.536073126189
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,waze.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,12264,0.463926873811
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,ubuntu.com,packet_pooled,direction,s2c,-1,false,300,12305,0.527102803738
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,ubuntu.com,packet_pooled,direction,c2s,1,false,300,12305,0.472897196262
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,ubuntu.com,packet_pooled,tcp_flag_pattern,ACK,16,false,300,12305,0.487037789516
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,ubuntu.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,12305,0.512962210484
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,ubuntu.com,session_balanced,direction,s2c,-1,false,300,12305,0.527111202204
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,ubuntu.com,session_balanced,direction,c2s,1,false,300,12305,0.472888797796
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,ubuntu.com,session_balanced,tcp_flag_pattern,ACK,16,false,300,12305,0.487015098722
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,ubuntu.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,12305,0.512984901278
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,web.de,packet_pooled,direction,s2c,-1,false,300,7401,0.562086204567
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,web.de,packet_pooled,direction,c2s,1,false,300,7401,0.437913795433
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,web.de,packet_pooled,tcp_flag_pattern,ACK,16,false,300,7401,0.502499662208
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,web.de,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,7401,0.497500337792
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,web.de,session_balanced,direction,s2c,-1,false,300,7401,0.560502488216
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,web.de,session_balanced,direction,c2s,1,false,300,7401,0.439497511784
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,web.de,session_balanced,tcp_flag_pattern,ACK,16,false,300,7401,0.507256345492
general_all_sessions_sensitivity,general_2026,C26-U-FF-A,web.de,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,7401,0.492743654508
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,arin.net,packet_pooled,direction,s2c,-1,false,300,6925,0.522166064982
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,arin.net,packet_pooled,direction,c2s,1,false,300,6925,0.477833935018
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,arin.net,packet_pooled,tcp_flag_pattern,ACK,16,false,300,6925,0.716245487365
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,arin.net,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,6925,0.283754512635
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,arin.net,session_balanced,direction,s2c,-1,false,300,6925,0.522264479082
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,arin.net,session_balanced,direction,c2s,1,false,300,6925,0.477735520918
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,arin.net,session_balanced,tcp_flag_pattern,ACK,16,false,300,6925,0.717697636824
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,arin.net,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,6925,0.282302363176
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,adblockplus.org,packet_pooled,direction,s2c,-1,false,300,12260,0.517699836868
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,adblockplus.org,packet_pooled,direction,c2s,1,false,300,12260,0.482300163132
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,adblockplus.org,packet_pooled,tcp_flag_pattern,ACK,16,false,300,12260,0.535644371941
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,adblockplus.org,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,12260,0.464355628059
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,adblockplus.org,session_balanced,direction,s2c,-1,false,300,12260,0.517746428689
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,adblockplus.org,session_balanced,direction,c2s,1,false,300,12260,0.482253571311
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,adblockplus.org,session_balanced,tcp_flag_pattern,ACK,16,false,300,12260,0.536031730358
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,adblockplus.org,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,12260,0.463968269642
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,flipboard.com,packet_pooled,direction,s2c,-1,false,300,11484,0.521159874608
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,flipboard.com,packet_pooled,direction,c2s,1,false,300,11484,0.478840125392
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,flipboard.com,packet_pooled,tcp_flag_pattern,ACK,16,false,300,11484,0.551985370951
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,flipboard.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,11484,0.448014629049
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,flipboard.com,session_balanced,direction,s2c,-1,false,300,11484,0.522476859066
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,flipboard.com,session_balanced,direction,c2s,1,false,300,11484,0.477523140934
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,flipboard.com,session_balanced,tcp_flag_pattern,ACK,16,false,300,11484,0.556772695009
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,flipboard.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,11484,0.443227304991
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,garmin.com,packet_pooled,direction,s2c,-1,false,275,7102,0.543790481554
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,garmin.com,packet_pooled,direction,c2s,1,false,275,7102,0.456209518446
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,garmin.com,packet_pooled,tcp_flag_pattern,ACK,16,false,275,7102,0.635454801464
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,garmin.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,275,7102,0.364545198536
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,garmin.com,session_balanced,direction,s2c,-1,false,275,7102,0.544201357717
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,garmin.com,session_balanced,direction,c2s,1,false,275,7102,0.455798642283
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,garmin.com,session_balanced,tcp_flag_pattern,ACK,16,false,275,7102,0.635729740368
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,garmin.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,275,7102,0.364270259632
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,getpocket.com,packet_pooled,direction,s2c,-1,false,300,5125,0.562926829268
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,getpocket.com,packet_pooled,direction,c2s,1,false,300,5125,0.437073170732
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,getpocket.com,packet_pooled,tcp_flag_pattern,ACK,16,false,300,5125,0.520780487805
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,getpocket.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,5125,0.479219512195
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,getpocket.com,session_balanced,direction,s2c,-1,false,300,5125,0.570285232271
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,getpocket.com,session_balanced,direction,c2s,1,false,300,5125,0.429714767729
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,getpocket.com,session_balanced,tcp_flag_pattern,ACK,16,false,300,5125,0.530318621106
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,getpocket.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,5125,0.469681378894
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,joinhoney.com,packet_pooled,direction,s2c,-1,false,234,4934,0.551276854479
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,joinhoney.com,packet_pooled,direction,c2s,1,false,234,4934,0.448723145521
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,joinhoney.com,packet_pooled,tcp_flag_pattern,ACK,16,false,234,4934,0.568301580867
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,joinhoney.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,234,4934,0.431698419133
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,joinhoney.com,session_balanced,direction,s2c,-1,false,234,4934,0.551573401211
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,joinhoney.com,session_balanced,direction,c2s,1,false,234,4934,0.448426598789
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,joinhoney.com,session_balanced,tcp_flag_pattern,ACK,16,false,234,4934,0.570253012503
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,joinhoney.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,234,4934,0.429746987497
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,trustarc.com,packet_pooled,direction,s2c,-1,false,300,12268,0.528774046299
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,trustarc.com,packet_pooled,direction,c2s,1,false,300,12268,0.471225953701
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,trustarc.com,packet_pooled,tcp_flag_pattern,ACK,16,false,300,12268,0.543364851647
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,trustarc.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,12268,0.456635148353
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,trustarc.com,session_balanced,direction,s2c,-1,false,300,12268,0.528794079085
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,trustarc.com,session_balanced,direction,c2s,1,false,300,12268,0.471205920915
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,trustarc.com,session_balanced,tcp_flag_pattern,ACK,16,false,300,12268,0.543573241134
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,trustarc.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,12268,0.456426758866
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,waze.com,packet_pooled,direction,s2c,-1,false,300,12240,0.523120915033
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,waze.com,packet_pooled,direction,c2s,1,false,300,12240,0.476879084967
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,waze.com,packet_pooled,tcp_flag_pattern,ACK,16,false,300,12240,0.585375816993
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,waze.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,12240,0.414624183007
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,waze.com,session_balanced,direction,s2c,-1,false,300,12240,0.523147335655
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,waze.com,session_balanced,direction,c2s,1,false,300,12240,0.476852664345
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,waze.com,session_balanced,tcp_flag_pattern,ACK,16,false,300,12240,0.585785005628
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,waze.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,12240,0.414214994372
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,ubuntu.com,packet_pooled,direction,s2c,-1,false,300,12300,0.52512195122
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,ubuntu.com,packet_pooled,direction,c2s,1,false,300,12300,0.47487804878
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,ubuntu.com,packet_pooled,tcp_flag_pattern,ACK,16,false,300,12300,0.495609756098
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,ubuntu.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,12300,0.504390243902
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,ubuntu.com,session_balanced,direction,s2c,-1,false,300,12300,0.52512195122
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,ubuntu.com,session_balanced,direction,c2s,1,false,300,12300,0.47487804878
general_all_sessions_sensitivity,general_2026,C26-U-FF-B,ubuntu.com,session_balanced,tcp_flag_pattern,ACK,16,false,300,12300,0.495609756098
