cohort_scope,protocol_id,configuration_id,class_name,estimator,direction_stratum,feature,unit,contributing_sessions,observations,mean,q10,q25,median,q75,q90,iqr,minimum,maximum
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,c2s,iat_us,milliseconds,300,2880,1.26258819444,0.009,0.015,0.028,0.13,0.486,0.115,0.001,42.224
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,c2s,ip_total_length_bytes,bytes,300,2880,111.360069444,40,40,40,40,511,0,40,685
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,c2s,ipv4_ttl,raw_value,300,2880,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,c2s,tcp_payload_length_bytes,bytes,300,2880,71.3600694444,0,0,0,0,471,0,0,645
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,c2s,tcp_window_raw,raw_value,300,2880,65531.0555556,65535,65535,65535,65535,65535,0,56350,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,s2c,frame_length_bytes,bytes,300,3671,1763.22500681,60,85,1494,2934,2934,2849,60,10134
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,s2c,iat_us,milliseconds,300,3371,8.34080510234,0.1,0.276,1.863,2.71,5.288,2.434,0,1184.948
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,s2c,ip_total_length_bytes,bytes,300,3671,1747.74748025,40,71,1480,2920,2920,2849,40,10120
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,s2c,ipv4_ttl,raw_value,300,3671,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,s2c,tcp_payload_length_bytes,bytes,300,3671,1707.74748025,0,31,1440,2880,2880,2849,0,10080
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,s2c,tcp_window_raw,raw_value,300,3671,65535,65535,65535,65535,65535,65535,0,65535,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,all,frame_length_bytes,bytes,300,6551,1068.50446726,60,60,85,1494,2934,1434,60,10134
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,all,iat_us,milliseconds,300,6251,4.35766304931,0.009,0.025,0.242,1.987,3.792,1.962,0,1184.948
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,all,ip_total_length_bytes,bytes,300,6551,1051.63686836,40,40,71,1480,2920,1440,40,10120
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,all,ipv4_ttl,raw_value,300,6551,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,all,tcp_payload_length_bytes,bytes,300,6551,1011.63686836,0,0,31,1440,2880,1440,0,10080
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,all,tcp_window_raw,raw_value,300,6551,65533.647619,65535,65535,65535,65535,65535,0,56350,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,c2s,frame_length_bytes,bytes,300,2880,153.574556409,60,60,60,60,628,0,60,699
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,c2s,iat_us,milliseconds,300,2880,1.34780350976,0.008,0.013,0.028,0.166,0.836,0.153,0.001,42.224
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,c2s,ip_total_length_bytes,bytes,300,2880,135.004432875,40,40,40,40,614,0,40,685
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,c2s,ipv4_ttl,raw_value,300,2880,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,c2s,tcp_payload_length_bytes,bytes,300,2880,95.004432875,0,0,0,0,574,0,0,645
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,c2s,tcp_window_raw,raw_value,300,2880,65532.0871795,65535,65535,65535,65535,65535,0,56350,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,s2c,frame_length_bytes,bytes,300,3671,1750.48697943,60,60,1494,2934,4125,2874,60,10134
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,s2c,iat_us,milliseconds,300,3371,6.97630621965,0.101,0.237,1.241,2.648,6.31,2.411,0,1184.948
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,s2c,ip_total_length_bytes,bytes,300,3671,1734.89742296,40,40,1480,2920,4111,2880,40,10120
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,s2c,ipv4_ttl,raw_value,300,3671,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,s2c,tcp_payload_length_bytes,bytes,300,3671,1694.89742296,0,0,1440,2880,4071,2880,0,10080
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,getpocket.com,session_balanced,s2c,tcp_window_raw,raw_value,300,3671,65535,65535,65535,65535,65535,65535,0,65535,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,all,frame_length_bytes,bytes,234,5650,1408.29557522,60,60,85,1510,5894,1450,60,14454
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,all,iat_us,milliseconds,234,5416,23.8803225628,0.006,0.027,0.171,1.178,40.955,1.151,0,1119.707
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,all,ip_total_length_bytes,bytes,234,5650,1391.39115044,40,40,71,1496,5880,1456,40,14440
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,all,ipv4_ttl,raw_value,234,5650,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,all,tcp_payload_length_bytes,bytes,234,5650,1351.39115044,0,0,31,1456,5840,1456,0,14400
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,all,tcp_window_raw,raw_value,234,5650,65383.9676106,65535,65535,65535,65535,65535,0,58688,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,c2s,frame_length_bytes,bytes,234,2535,116.122682446,60,60,60,85,152,25,60,568
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,c2s,iat_us,milliseconds,234,2535,1.35934595661,0.009,0.02,0.06,0.185,0.36,0.165,0.002,42.317
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,c2s,ip_total_length_bytes,bytes,234,2535,97.7842209073,40,40,40,71,138,31,40,554
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,c2s,ipv4_ttl,raw_value,234,2535,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,c2s,tcp_payload_length_bytes,bytes,234,2535,57.7842209073,0,0,0,31,98,31,0,514
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,c2s,tcp_window_raw,raw_value,234,2535,65198.3794872,65535,65535,65535,65535,65535,0,58688,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,s2c,frame_length_bytes,bytes,234,3115,2459.87126806,60,60,1270,3048,8694,2988,60,14454
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,s2c,iat_us,milliseconds,234,2881,43.6965931968,0,0.131,0.33,4.607,185.646,4.476,0,1119.707
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,s2c,ip_total_length_bytes,bytes,234,3115,2444.13386838,40,40,1256,3034,8680,2994,40,14440
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,s2c,ipv4_ttl,raw_value,234,3115,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,s2c,tcp_payload_length_bytes,bytes,234,3115,2404.13386838,0,0,1216,2994,8640,2994,0,14400
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,s2c,tcp_window_raw,raw_value,234,3115,65535,65535,65535,65535,65535,65535,0,65535,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,all,frame_length_bytes,bytes,234,5650,1421.81282956,60,60,85,1510,5894,1450,60,14454
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,all,iat_us,milliseconds,234,5416,24.7470666105,0.006,0.027,0.173,1.275,137.815,1.248,0,1119.707
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,all,ip_total_length_bytes,bytes,234,5650,1404.90837396,40,40,71,1496,5880,1456,40,14440
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,all,ipv4_ttl,raw_value,234,5650,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,all,tcp_payload_length_bytes,bytes,234,5650,1364.90837396,0,0,31,1456,5840,1456,0,14400
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,all,tcp_window_raw,raw_value,234,5650,65394.4271663,65535,65535,65535,65535,65535,0,58688,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,c2s,frame_length_bytes,bytes,234,2535,116.881171511,60,60,60,85,152,25,60,568
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,c2s,iat_us,milliseconds,234,2535,1.30237846745,0.009,0.019,0.061,0.187,0.358,0.168,0.002,42.317
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,c2s,ip_total_length_bytes,bytes,234,2535,98.5650186471,40,40,40,71,138,31,40,554
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,c2s,ipv4_ttl,raw_value,234,2535,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,c2s,tcp_payload_length_bytes,bytes,234,2535,58.5650186471,0,0,0,31,98,31,0,514
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,c2s,tcp_window_raw,raw_value,234,2535,65220.3235909,65535,65535,65535,65535,65535,0,58688,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,s2c,frame_length_bytes,bytes,234,3115,2485.8322621,60,60,1270,3101,8694,3041,60,14454
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,s2c,iat_us,milliseconds,234,2881,45.5304703388,0,0.137,0.342,4.672,185.757,4.535,0,1119.707
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,s2c,ip_total_length_bytes,bytes,234,3115,2470.07789057,40,40,1256,3087,8680,3047,40,14440
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,s2c,ipv4_ttl,raw_value,234,3115,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,s2c,tcp_payload_length_bytes,bytes,234,3115,2430.07789057,0,0,1216,3047,8640,3047,0,14400
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,s2c,tcp_window_raw,raw_value,234,3115,65535,65535,65535,65535,65535,65535,0,65535,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,all,frame_length_bytes,bytes,300,11314,1641.08202227,60,60,146,760,6777,700,60,20214
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,all,iat_us,milliseconds,300,11014,3.16154339931,0.004,0.037,0.187,0.75,9.5,0.713,0,730.239
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,all,ip_total_length_bytes,bytes,300,11314,1624.27558777,40,40,132,746,6763,706,40,20200
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,all,ipv4_ttl,raw_value,300,11314,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,all,tcp_payload_length_bytes,bytes,300,11314,1584.27558777,0,0,92,706,6723,706,0,20160
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,all,tcp_window_raw,raw_value,300,11314,65322.5982853,65535,65535,65535,65535,65535,0,43200,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,c2s,frame_length_bytes,bytes,300,5046,226.1843044,60,60,60,214,543,154,60,1502
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,c2s,iat_us,milliseconds,300,5046,1.75352397939,0.011,0.027,0.109,0.34,5.477,0.313,0,68.504
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,c2s,ip_total_length_bytes,bytes,300,5046,209.032104637,40,40,40,200,529,160,40,1488
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,c2s,ipv4_ttl,raw_value,300,5046,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,c2s,tcp_payload_length_bytes,bytes,300,5046,169.032104637,0,0,0,160,489,160,0,1448
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,c2s,tcp_window_raw,raw_value,300,5046,65058.7588189,65535,65535,65535,65535,65535,0,43200,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,s2c,frame_length_bytes,bytes,300,6268,2780.13337588,60,60,601,4374,10134,4314,60,20214
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,s2c,iat_us,milliseconds,300,5968,4.35203703083,0,0.122,0.254,1.406,12.793,1.284,0,730.239
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,s2c,ip_total_length_bytes,bytes,300,6268,2763.60529675,40,40,587,4360,10120,4320,40,20200
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,s2c,ipv4_ttl,raw_value,300,6268,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,s2c,tcp_payload_length_bytes,bytes,300,6268,2723.60529675,0,0,547,4320,10080,4320,0,20160
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,s2c,tcp_window_raw,raw_value,300,6268,65535,65535,65535,65535,65535,65535,0,65535,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,all,frame_length_bytes,bytes,300,11314,1640.7192176,60,60,146,752,6926,692,60,20214
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,all,iat_us,milliseconds,300,11014,3.16691821953,0.005,0.037,0.188,0.761,9.641,0.724,0,730.239
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,all,ip_total_length_bytes,bytes,300,11314,1623.90914545,40,40,132,738,6912,698,40,20200
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,all,ipv4_ttl,raw_value,300,11314,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,all,tcp_payload_length_bytes,bytes,300,11314,1583.90914545,0,0,92,698,6872,698,0,20160
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,all,tcp_window_raw,raw_value,300,11314,65333.3821024,65535,65535,65535,65535,65535,0,43200,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,c2s,frame_length_bytes,bytes,300,5046,227.469781715,60,60,60,214,543,154,60,1502
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,c2s,iat_us,milliseconds,300,5046,1.76691987478,0.011,0.027,0.109,0.34,5.472,0.313,0,68.504
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,c2s,ip_total_length_bytes,bytes,300,5046,210.30413539,40,40,40,200,529,160,40,1488
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,c2s,ipv4_ttl,raw_value,300,5046,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,c2s,tcp_payload_length_bytes,bytes,300,5046,170.30413539,0,0,0,160,489,160,0,1448
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,c2s,tcp_window_raw,raw_value,300,5046,65092.8615682,65535,65535,65535,65535,65535,0,43200,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,s2c,frame_length_bytes,bytes,300,6268,2785.41447778,60,60,357,4374,10134,4314,60,20214
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,s2c,iat_us,milliseconds,300,5968,4.34905371498,0,0.126,0.257,1.51,13.077,1.384,0,730.239
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,s2c,ip_total_length_bytes,bytes,300,6268,2768.87920103,40,40,343,4360,10120,4320,40,20200
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,s2c,ipv4_ttl,raw_value,300,6268,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,s2c,tcp_payload_length_bytes,bytes,300,6268,2728.87920103,0,0,303,4320,10080,4320,0,20160
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,trustarc.com,session_balanced,s2c,tcp_window_raw,raw_value,300,6268,65535,65535,65535,65535,65535,65535,0,65535,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,all,frame_length_bytes,bytes,300,11850,1294.9364557,60,60,115,533,4374,473,60,21654
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,all,iat_us,milliseconds,300,11550,3.50275627706,0,0.022,0.142,0.366,2.286,0.344,0,1071.648
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,all,ip_total_length_bytes,bytes,300,11850,1278.24050633,40,40,101,519,4360,479,40,21640
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,all,ipv4_ttl,raw_value,300,11850,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,all,tcp_payload_length_bytes,bytes,300,11850,1238.24050633,0,0,61,479,4320,479,0,21600
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,all,tcp_window_raw,raw_value,300,11850,65409.5168776,65535,65535,65535,65535,65535,0,37440,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,c2s,frame_length_bytes,bytes,300,5517,239.125793003,60,60,152,273,533,213,60,3873
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,c2s,iat_us,milliseconds,300,5517,2.7182378104,0.008,0.026,0.1,0.234,1.517,0.208,0,89.514
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,c2s,ip_total_length_bytes,bytes,300,5517,222.628783759,40,40,138,259,519,219,40,3859
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,c2s,ipv4_ttl,raw_value,300,5517,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,c2s,tcp_payload_length_bytes,bytes,300,5517,182.628783759,0,0,98,219,479,219,0,3819
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,c2s,tcp_window_raw,raw_value,300,5517,65265.4739895,65535,65535,65535,65535,65535,0,37440,65535
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,s2c,frame_length_bytes,bytes,300,6333,2214.70708985,60,60,115,3204,8652,3144,60,21654
general_all_sessions_sensitivity,general_2026,C26-U-CR-A,waze.com,packet_pooled,s2c,iat_us,milliseconds,300,6033,4.22017520305,0,0.007,0.18,0.598,2.711,0.591,0,1071.648
