pair_id,contrast,protocol_id,left_configuration_id,right_configuration_id,class_name,position,feature,distance_statistic,distance,left_contributing_sessions,right_contributing_sessions,minimum_contributing_sessions,support_status,included_in_primary_summary
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,26,tcp_payload_length_bytes,two_sample_ks,0.302521008403,17,14,14,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,27,tcp_payload_length_bytes,two_sample_ks,0.208333333333,16,12,12,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,28,tcp_payload_length_bytes,two_sample_ks,0.363636363636,11,7,7,low_support,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,29,tcp_payload_length_bytes,two_sample_ks,0.3,8,5,5,low_support,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,30,tcp_payload_length_bytes,two_sample_ks,0.375,8,2,2,low_support,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,31,tcp_payload_length_bytes,two_sample_ks,,7,1,1,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,32,tcp_payload_length_bytes,two_sample_ks,,4,1,1,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,33,tcp_payload_length_bytes,two_sample_ks,,4,1,1,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,34,tcp_payload_length_bytes,two_sample_ks,,4,1,1,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,35,tcp_payload_length_bytes,two_sample_ks,,4,1,1,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,36,tcp_payload_length_bytes,two_sample_ks,,3,0,0,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,37,tcp_payload_length_bytes,two_sample_ks,,2,0,0,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,38,tcp_payload_length_bytes,two_sample_ks,,1,0,0,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,39,tcp_payload_length_bytes,two_sample_ks,,0,0,0,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,40,tcp_payload_length_bytes,two_sample_ks,,0,0,0,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,1,tcp_window_raw,two_sample_ks,0,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,2,tcp_window_raw,two_sample_ks,0.288888888889,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,3,tcp_window_raw,two_sample_ks,0.0666666666667,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,4,tcp_window_raw,two_sample_ks,0.2,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,5,tcp_window_raw,two_sample_ks,0.0888888888889,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,6,tcp_window_raw,two_sample_ks,0.0222222222222,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,7,tcp_window_raw,two_sample_ks,0.155555555556,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,8,tcp_window_raw,two_sample_ks,0.0888888888889,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,9,tcp_window_raw,two_sample_ks,0.0666666666667,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,10,tcp_window_raw,two_sample_ks,0.244444444444,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,11,tcp_window_raw,two_sample_ks,0.155555555556,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,12,tcp_window_raw,two_sample_ks,0.0708010335917,43,45,43,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,13,tcp_window_raw,two_sample_ks,0.0512820512821,39,45,39,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,14,tcp_window_raw,two_sample_ks,0.0222222222222,30,45,30,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,15,tcp_window_raw,two_sample_ks,0.1,30,45,30,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,16,tcp_window_raw,two_sample_ks,0.142857142857,28,45,28,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,17,tcp_window_raw,two_sample_ks,0.227777777778,28,45,28,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,18,tcp_window_raw,two_sample_ks,0.107142857143,28,45,28,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,19,tcp_window_raw,two_sample_ks,0.272486772487,27,42,27,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,20,tcp_window_raw,two_sample_ks,0.037037037037,27,40,27,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,21,tcp_window_raw,two_sample_ks,0.159544159544,27,39,27,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,22,tcp_window_raw,two_sample_ks,0.153846153846,26,38,26,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,23,tcp_window_raw,two_sample_ks,0.0769230769231,26,29,26,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,24,tcp_window_raw,two_sample_ks,0.272727272727,22,21,21,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,25,tcp_window_raw,two_sample_ks,0.2,20,18,18,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,26,tcp_window_raw,two_sample_ks,0.235294117647,17,14,14,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,27,tcp_window_raw,two_sample_ks,0.1875,16,12,12,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,28,tcp_window_raw,two_sample_ks,0.181818181818,11,7,7,low_support,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,29,tcp_window_raw,two_sample_ks,0.125,8,5,5,low_support,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,30,tcp_window_raw,two_sample_ks,0.25,8,2,2,low_support,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,31,tcp_window_raw,two_sample_ks,,7,1,1,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,32,tcp_window_raw,two_sample_ks,,4,1,1,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,33,tcp_window_raw,two_sample_ks,,4,1,1,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,34,tcp_window_raw,two_sample_ks,,4,1,1,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,35,tcp_window_raw,two_sample_ks,,4,1,1,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,36,tcp_window_raw,two_sample_ks,,3,0,0,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,37,tcp_window_raw,two_sample_ks,,2,0,0,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,38,tcp_window_raw,two_sample_ks,,1,0,0,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,39,tcp_window_raw,two_sample_ks,,0,0,0,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,40,tcp_window_raw,two_sample_ks,,0,0,0,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,1,direction,total_variation,0,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,2,direction,total_variation,0,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,3,direction,total_variation,0.0222222222222,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,4,direction,total_variation,0.0888888888889,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,5,direction,total_variation,0.266666666667,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,6,direction,total_variation,0.0888888888889,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,7,direction,total_variation,0.2,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,8,direction,total_variation,0.2,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,9,direction,total_variation,0.0444444444444,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,10,direction,total_variation,0.2,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,11,direction,total_variation,0.155555555556,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,12,direction,total_variation,0.111111111111,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,13,direction,total_variation,0.222222222222,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,14,direction,total_variation,0.266666666667,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,15,direction,total_variation,0.133333333333,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,16,direction,total_variation,0,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,17,direction,total_variation,0.0222222222222,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,18,direction,total_variation,0.133333333333,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,19,direction,total_variation,0.0222222222222,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,20,direction,total_variation,0.0666666666667,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,21,direction,total_variation,0.133333333333,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,22,direction,total_variation,0.244444444444,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,23,direction,total_variation,0.029797979798,45,44,44,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,24,direction,total_variation,0.460704607046,45,41,41,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,25,direction,total_variation,0.130555555556,45,40,40,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,26,direction,total_variation,0.451282051282,45,39,39,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,27,direction,total_variation,0.104761904762,45,35,35,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,28,direction,total_variation,0.355555555556,45,35,35,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,29,direction,total_variation,0.240522875817,45,34,34,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,30,direction,total_variation,0.327083333333,45,32,32,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,31,direction,total_variation,0.184946236559,45,31,31,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,32,direction,total_variation,0.466666666667,45,30,30,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,33,direction,total_variation,0.437037037037,45,27,27,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,34,direction,total_variation,0.101709401709,45,26,26,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,35,direction,total_variation,0.30101010101,45,22,22,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,36,direction,total_variation,0.28253968254,45,21,21,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,37,direction,total_variation,0.455555555556,45,18,18,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,38,direction,total_variation,0.266666666667,45,18,18,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,39,direction,total_variation,0.0222222222222,45,18,18,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,40,direction,total_variation,0.1,45,18,18,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,1,iat_us,two_sample_ks,,0,0,0,insufficient,false
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,2,iat_us,two_sample_ks,0.2,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,3,iat_us,two_sample_ks,0.688888888889,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,4,iat_us,two_sample_ks,0.711111111111,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,5,iat_us,two_sample_ks,0.177777777778,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,6,iat_us,two_sample_ks,0.266666666667,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,7,iat_us,two_sample_ks,0.133333333333,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,8,iat_us,two_sample_ks,0.577777777778,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,9,iat_us,two_sample_ks,0.288888888889,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,10,iat_us,two_sample_ks,0.422222222222,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,11,iat_us,two_sample_ks,0.288888888889,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,12,iat_us,two_sample_ks,0.4,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,13,iat_us,two_sample_ks,0.288888888889,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,14,iat_us,two_sample_ks,0.288888888889,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,15,iat_us,two_sample_ks,0.311111111111,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,16,iat_us,two_sample_ks,0.133333333333,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,17,iat_us,two_sample_ks,0.111111111111,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,18,iat_us,two_sample_ks,0.244444444444,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,19,iat_us,two_sample_ks,0.111111111111,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,20,iat_us,two_sample_ks,0.244444444444,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,21,iat_us,two_sample_ks,0.2,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,22,iat_us,two_sample_ks,0.511111111111,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,23,iat_us,two_sample_ks,0.25101010101,45,44,44,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,24,iat_us,two_sample_ks,0.418970189702,45,41,41,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,25,iat_us,two_sample_ks,0.538888888889,45,40,40,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,26,iat_us,two_sample_ks,0.31452991453,45,39,39,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,27,iat_us,two_sample_ks,0.355555555556,45,35,35,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,28,iat_us,two_sample_ks,0.577777777778,45,35,35,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,29,iat_us,two_sample_ks,0.52091503268,45,34,34,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,30,iat_us,two_sample_ks,0.330555555556,45,32,32,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,31,iat_us,two_sample_ks,0.332616487455,45,31,31,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,32,iat_us,two_sample_ks,0.455555555556,45,30,30,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,33,iat_us,two_sample_ks,0.259259259259,45,27,27,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,34,iat_us,two_sample_ks,0.28547008547,45,26,26,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,35,iat_us,two_sample_ks,0.29898989899,45,22,22,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,36,iat_us,two_sample_ks,0.488888888889,45,21,21,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,37,iat_us,two_sample_ks,0.455555555556,45,18,18,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,38,iat_us,two_sample_ks,0.788888888889,45,18,18,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,39,iat_us,two_sample_ks,0.744444444444,45,18,18,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,40,iat_us,two_sample_ks,0.844444444444,45,18,18,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,1,ipv4_ttl,two_sample_ks,0,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,2,ipv4_ttl,two_sample_ks,0,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,3,ipv4_ttl,two_sample_ks,0,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,4,ipv4_ttl,two_sample_ks,0,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,5,ipv4_ttl,two_sample_ks,0,45,45,45,primary_supported,true
P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,6,ipv4_ttl,two_sample_ks,0,45,45,45,primary_supported,true
