cohort_scope,protocol_id,configuration_id,class_name,position,sessions_in_group,contributing_sessions,contributor_fraction
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,38,45,34,0.755555555556
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,39,45,34,0.755555555556
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,40,45,32,0.711111111111
heldout_primary,general_2026,C26-U-CR-A,web.de,1,45,45,1
heldout_primary,general_2026,C26-U-CR-A,web.de,2,45,45,1
heldout_primary,general_2026,C26-U-CR-A,web.de,3,45,45,1
heldout_primary,general_2026,C26-U-CR-A,web.de,4,45,45,1
heldout_primary,general_2026,C26-U-CR-A,web.de,5,45,45,1
heldout_primary,general_2026,C26-U-CR-A,web.de,6,45,45,1
heldout_primary,general_2026,C26-U-CR-A,web.de,7,45,45,1
heldout_primary,general_2026,C26-U-CR-A,web.de,8,45,45,1
heldout_primary,general_2026,C26-U-CR-A,web.de,9,45,45,1
heldout_primary,general_2026,C26-U-CR-A,web.de,10,45,45,1
heldout_primary,general_2026,C26-U-CR-A,web.de,11,45,45,1
heldout_primary,general_2026,C26-U-CR-A,web.de,12,45,45,1
heldout_primary,general_2026,C26-U-CR-A,web.de,13,45,45,1
heldout_primary,general_2026,C26-U-CR-A,web.de,14,45,43,0.955555555556
heldout_primary,general_2026,C26-U-CR-A,web.de,15,45,38,0.844444444444
heldout_primary,general_2026,C26-U-CR-A,web.de,16,45,36,0.8
heldout_primary,general_2026,C26-U-CR-A,web.de,17,45,31,0.688888888889
heldout_primary,general_2026,C26-U-CR-A,web.de,18,45,30,0.666666666667
heldout_primary,general_2026,C26-U-CR-A,web.de,19,45,23,0.511111111111
heldout_primary,general_2026,C26-U-CR-A,web.de,20,45,23,0.511111111111
heldout_primary,general_2026,C26-U-CR-A,web.de,21,45,18,0.4
heldout_primary,general_2026,C26-U-CR-A,web.de,22,45,18,0.4
heldout_primary,general_2026,C26-U-CR-A,web.de,23,45,18,0.4
heldout_primary,general_2026,C26-U-CR-A,web.de,24,45,16,0.355555555556
heldout_primary,general_2026,C26-U-CR-A,web.de,25,45,13,0.288888888889
heldout_primary,general_2026,C26-U-CR-A,web.de,26,45,12,0.266666666667
heldout_primary,general_2026,C26-U-CR-A,web.de,27,45,12,0.266666666667
heldout_primary,general_2026,C26-U-CR-A,web.de,28,45,9,0.2
heldout_primary,general_2026,C26-U-CR-A,web.de,29,45,9,0.2
heldout_primary,general_2026,C26-U-CR-A,web.de,30,45,8,0.177777777778
heldout_primary,general_2026,C26-U-CR-A,web.de,31,45,7,0.155555555556
heldout_primary,general_2026,C26-U-CR-A,web.de,32,45,5,0.111111111111
heldout_primary,general_2026,C26-U-CR-A,web.de,33,45,4,0.0888888888889
heldout_primary,general_2026,C26-U-CR-A,web.de,34,45,3,0.0666666666667
heldout_primary,general_2026,C26-U-CR-A,web.de,35,45,2,0.0444444444444
heldout_primary,general_2026,C26-U-CR-A,web.de,36,45,2,0.0444444444444
heldout_primary,general_2026,C26-U-CR-A,web.de,37,45,2,0.0444444444444
heldout_primary,general_2026,C26-U-CR-A,web.de,38,45,1,0.0222222222222
heldout_primary,general_2026,C26-U-CR-A,web.de,39,45,1,0.0222222222222
heldout_primary,general_2026,C26-U-CR-A,web.de,40,45,1,0.0222222222222
heldout_primary,general_2026,C26-U-CR-B,arin.net,1,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,2,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,3,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,4,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,5,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,6,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,7,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,8,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,9,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,10,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,11,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,12,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,13,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,14,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,15,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,16,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,17,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,18,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,19,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,20,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,21,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,22,45,45,1
heldout_primary,general_2026,C26-U-CR-B,arin.net,23,45,30,0.666666666667
heldout_primary,general_2026,C26-U-CR-B,arin.net,24,45,20,0.444444444444
heldout_primary,general_2026,C26-U-CR-B,arin.net,25,45,13,0.288888888889
heldout_primary,general_2026,C26-U-CR-B,arin.net,26,45,5,0.111111111111
heldout_primary,general_2026,C26-U-CR-B,arin.net,27,45,3,0.0666666666667
heldout_primary,general_2026,C26-U-CR-B,arin.net,28,45,1,0.0222222222222
heldout_primary,general_2026,C26-U-CR-B,arin.net,29,45,0,0
heldout_primary,general_2026,C26-U-CR-B,arin.net,30,45,0,0
heldout_primary,general_2026,C26-U-CR-B,arin.net,31,45,0,0
heldout_primary,general_2026,C26-U-CR-B,arin.net,32,45,0,0
heldout_primary,general_2026,C26-U-CR-B,arin.net,33,45,0,0
heldout_primary,general_2026,C26-U-CR-B,arin.net,34,45,0,0
heldout_primary,general_2026,C26-U-CR-B,arin.net,35,45,0,0
heldout_primary,general_2026,C26-U-CR-B,arin.net,36,45,0,0
heldout_primary,general_2026,C26-U-CR-B,arin.net,37,45,0,0
heldout_primary,general_2026,C26-U-CR-B,arin.net,38,45,0,0
heldout_primary,general_2026,C26-U-CR-B,arin.net,39,45,0,0
heldout_primary,general_2026,C26-U-CR-B,arin.net,40,45,0,0
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,1,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,2,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,3,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,4,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,5,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,6,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,7,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,8,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,9,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,10,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,11,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,12,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,13,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,14,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,15,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,16,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,17,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,18,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,19,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,20,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,21,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,22,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,23,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,24,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,25,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,26,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,27,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,28,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,29,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,30,45,45,1
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,31,45,44,0.977777777778
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,32,45,43,0.955555555556
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,33,45,42,0.933333333333
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,34,45,41,0.911111111111
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,35,45,39,0.866666666667
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,36,45,39,0.866666666667
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,37,45,36,0.8
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,38,45,36,0.8
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,39,45,35,0.777777777778
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,40,45,31,0.688888888889
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,1,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,2,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,3,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,4,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,5,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,6,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,7,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,8,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,9,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,10,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,11,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,12,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,13,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,14,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,15,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,16,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,17,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,18,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,19,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,20,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,21,45,45,1
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,22,45,44,0.977777777778
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,23,45,38,0.844444444444
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,24,45,38,0.844444444444
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,25,45,37,0.822222222222
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,26,45,36,0.8
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,27,45,34,0.755555555556
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,28,45,33,0.733333333333
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,29,45,33,0.733333333333
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,30,45,32,0.711111111111
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,31,45,32,0.711111111111
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,32,45,31,0.688888888889
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,33,45,31,0.688888888889
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,34,45,30,0.666666666667
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,35,45,28,0.622222222222
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,36,45,27,0.6
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,37,45,22,0.488888888889
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,38,45,22,0.488888888889
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,39,45,18,0.4
heldout_primary,general_2026,C26-U-CR-B,flipboard.com,40,45,17,0.377777777778
heldout_primary,general_2026,C26-U-CR-B,garmin.com,1,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,2,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,3,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,4,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,5,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,6,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,7,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,8,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,9,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,10,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,11,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,12,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,13,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,14,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,15,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,16,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,17,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,18,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,19,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,20,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,21,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,22,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,23,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,24,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,25,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,26,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,27,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,28,41,41,1
heldout_primary,general_2026,C26-U-CR-B,garmin.com,29,41,40,0.975609756098
heldout_primary,general_2026,C26-U-CR-B,garmin.com,30,41,36,0.878048780488
heldout_primary,general_2026,C26-U-CR-B,garmin.com,31,41,29,0.707317073171
heldout_primary,general_2026,C26-U-CR-B,garmin.com,32,41,28,0.682926829268
heldout_primary,general_2026,C26-U-CR-B,garmin.com,33,41,18,0.439024390244
heldout_primary,general_2026,C26-U-CR-B,garmin.com,34,41,12,0.292682926829
heldout_primary,general_2026,C26-U-CR-B,garmin.com,35,41,7,0.170731707317
heldout_primary,general_2026,C26-U-CR-B,garmin.com,36,41,3,0.0731707317073
heldout_primary,general_2026,C26-U-CR-B,garmin.com,37,41,3,0.0731707317073
heldout_primary,general_2026,C26-U-CR-B,garmin.com,38,41,2,0.0487804878049
heldout_primary,general_2026,C26-U-CR-B,garmin.com,39,41,1,0.0243902439024
heldout_primary,general_2026,C26-U-CR-B,garmin.com,40,41,1,0.0243902439024
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,1,45,45,1
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,2,45,45,1
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,3,45,45,1
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,4,45,45,1
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,5,45,45,1
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,6,45,45,1
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,7,45,45,1
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,8,45,45,1
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,9,45,44,0.977777777778
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,10,45,33,0.733333333333
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,11,45,29,0.644444444444
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,12,45,21,0.466666666667
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,13,45,20,0.444444444444
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,14,45,20,0.444444444444
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,15,45,20,0.444444444444
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,16,45,20,0.444444444444
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,17,45,20,0.444444444444
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,18,45,19,0.422222222222
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,19,45,16,0.355555555556
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,20,45,14,0.311111111111
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,21,45,13,0.288888888889
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,22,45,13,0.288888888889
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,23,45,13,0.288888888889
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,24,45,11,0.244444444444
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,25,45,11,0.244444444444
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,26,45,10,0.222222222222
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,27,45,10,0.222222222222
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,28,45,8,0.177777777778
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,29,45,8,0.177777777778
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,30,45,8,0.177777777778
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,31,45,7,0.155555555556
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,32,45,6,0.133333333333
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,33,45,5,0.111111111111
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,34,45,4,0.0888888888889
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,35,45,3,0.0666666666667
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,36,45,3,0.0666666666667
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,37,45,2,0.0444444444444
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,38,45,2,0.0444444444444
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,39,45,2,0.0444444444444
heldout_primary,general_2026,C26-U-CR-B,getpocket.com,40,45,1,0.0222222222222
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,1,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,2,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,3,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,4,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,5,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,6,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,7,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,8,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,9,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,10,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,11,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,12,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,13,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,14,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,15,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,16,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,17,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,18,35,35,1
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,19,35,30,0.857142857143
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,20,35,27,0.771428571429
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,21,35,21,0.6
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,22,35,18,0.514285714286
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,23,35,10,0.285714285714
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,24,35,5,0.142857142857
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,25,35,3,0.0857142857143
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,26,35,1,0.0285714285714
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,27,35,1,0.0285714285714
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,28,35,1,0.0285714285714
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,29,35,1,0.0285714285714
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,30,35,0,0
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,31,35,0,0
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,32,35,0,0
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,33,35,0,0
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,34,35,0,0
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,35,35,0,0
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,36,35,0,0
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,37,35,0,0
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,38,35,0,0
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,39,35,0,0
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,40,35,0,0
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,1,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,2,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,3,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,4,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,5,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,6,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,7,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,8,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,9,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,10,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,11,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,12,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,13,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,14,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,15,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,16,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,17,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,18,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,19,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,20,45,45,1
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,21,45,45,1
